"","stest","start","pvalue","htest","mean","halfwidth"
"nTreatment.Cage.60",1,1,0.62766898465532,0,0.0154667357114427,0.00298025149492577
"nTreatment.Cage.61",1,1,0.52134010911484,0,-0.0230959372579097,0.00313914851791357
"nTreatment.Cage.62",1,1,0.735802938798983,1,-0.0582091282405661,0.00313571666911602
"nTreatment.Cage.63",1,1,0.815992372689324,1,0.0459006695501205,0.00299091955677798
"nTreatment.Cage.64",1,1,0.66109456108339,0,-0.00643262020840765,0.00316939489109316
"nTreatment.Cage.65",1,501,0.0525364773132627,1,0.0433136622099339,0.00337679634735273
"nTreatment.Cage.66",1,1,0.409282302718669,0,0.00296934746480954,0.00300633820206481
"nTreatment.Cage.67",1,501,0.23009483417739,0,-0.0173794678610225,0.00323942980456925
"nTreatment.Cage.68",1,1,0.493669764207,0,-0.00624545498404264,0.00276771693070672
"nTreatment.Cage.69",0,NA,0.0149262420597236,NA,NA,NA
"nTreatment.Cage.7",1,1,0.273796653983645,0,0.0226790980716984,0.00286374500695062
"nTreatment.Cage.70",1,1,0.737865450499651,0,-0.0167302853428237,0.00292730413052947
"nTreatment.Cage.71",1,1,0.467719045232456,1,0.0631845172357563,0.00328093135307332
"nTreatment.Cage.72",1,1,0.930142931016257,0,0.0230169181723798,0.00308398978713131
"nTreatment.Cage.73",1,1,0.300760370902676,1,0.0687751653974279,0.00332880095930386
"nTreatment.Cage.74",1,1,0.524863797231779,0,0.0130573139339134,0.00309222626883359
"nTreatment.Cage.75",1,1,0.428058832935506,1,-0.0594120479878072,0.00345145236519801
"nTreatment.Cage.76",1,1,0.448374777249715,1,0.0418743905359267,0.00336849773151449
"nTreatment.Cage.77",1,1,0.758803730866015,1,-0.0580009400576469,0.0031053259206166
"nTreatment.Cage.8",1,1,0.948539157892523,1,-0.0605048428795411,0.00351833664921103
"nTreatment.Cage.9",1,1,0.628983459356655,0,-0.0158638035101384,0.00296353648960291
