"","stest","start","pvalue","htest","mean","halfwidth"
"nTreatment.Cage.43",1,1,0.921814127779967,0,-0.0072362049346614,0.00222395971693629
"nTreatment.Cage.44",1,501,0.217005314852852,0,0.0065216582060593,0.0023569943942958
"nTreatment.Cage.45",1,1,0.374879871602424,0,-0.0191453663184055,0.00218986376641465
"nTreatment.Cage.46",1,1501,0.127883025852219,0,0.0242028253516077,0.00286766557825267
"nTreatment.Cage.47",1,1,0.789891894229048,0,0.00996380362092623,0.00211062937487266
"nTreatment.Cage.48",1,1,0.864000464249935,0,-0.011476243904452,0.00227406616973691
"nTreatment.Cage.49",1,1,0.690543028001762,0,0.00284795126212141,0.00211995145725062
"nTreatment.Cage.50",1,1,0.585284273626587,0,-0.0101215782213344,0.00208841022520953
"nTreatment.Cage.51",1,1,0.256715297586155,0,-0.0150593155199339,0.00230321345687802
"nTreatment.Cage.57",1,1,0.585139858949542,0,0.0143068683546479,0.00214462986216388
"nTreatment.Cage.58",1,1,0.568660686943175,0,0.0154078314621538,0.00219638917646265
"nTreatment.Cage.59",1,1,0.316410229293189,0,-0.0182913067122704,0.00217224939928273
"nTreatment.Cage.6",1,1,0.598150630955947,0,-0.00890945777191503,0.00217741839267255
"nTreatment.Cage.60",1,1,0.975669209884,1,-0.0334479769935551,0.0024294535995709
"nTreatment.Cage.61",1,1,0.699058510230476,0,0.00521164527234893,0.00219099968525981
"nTreatment.Cage.62",1,1,0.772205664484056,0,0.00101900614797293,0.00202675634244433
"nTreatment.Cage.63",1,1,0.196741257965578,0,0.0123014423669443,0.00230397608730644
"nTreatment.Cage.64",1,1,0.525298050192141,0,0.00185268541441347,0.00216001795099775
"nTreatment.Cage.65",1,1,0.174629126748372,0,0.0024624330550479,0.00217074873448443
"nTreatment.Cage.66",1,1,0.304102131057671,0,-0.0114109076171938,0.00224263974472185
"nTreatment.Cage.67",1,1,0.216357820973928,0,0.0148369880293554,0.00210212464105639
"nTreatment.Cage.68",1,501,0.0911366602452671,0,-0.0104703822851155,0.00219239361277258
"nTreatment.Cage.69",1,1,0.77443618897571,0,-0.00221700352781376,0.00205397297711376
"nTreatment.Cage.7",1,1,0.533837211054332,0,-0.00923139475574162,0.00201739281866734
"nTreatment.Cage.70",1,1,0.368619646784302,0,-0.010706410101268,0.0021103983655521
"nTreatment.Cage.71",1,1,0.883423829986972,0,0.0113643725739508,0.00212979069941706
"nTreatment.Cage.72",1,1,0.602896027558992,0,-0.000923021098574837,0.00221914781183919
"nTreatment.Cage.73",1,1,0.848973270609206,0,0.00325250515961143,0.00218680100282662
"nTreatment.Cage.74",1,1,0.920076752208185,0,-0.00342578180596176,0.00221394051144088
"nTreatment.Cage.75",1,1,0.793712228251051,0,-0.00391546967064667,0.00219088179323407
"nTreatment.Cage.76",1,1,0.744433012890852,0,-0.0112037675702365,0.00224788629403599
"nTreatment.Cage.77",1,1,0.052857344747988,1,0.0292869554270311,0.00236779590558514
"nTreatment.Cage.8",1,1,0.677017673492021,0,-0.00868584736510834,0.00221342663467905
"nTreatment.Cage.9",1,1,0.55437583918402,0,-0.01398091401566,0.00214100577896178
