points,longitude,latitude
2235,-65.787787,18.293924
2236,-66.570802,18.240289
2237,-66.840588,17.952745
2238,-83.0333,10
2239,-80.16934,25.689777
2240,-80.16934,25.689777
2241,-80.16934,25.689777
2242,-67.15407,18.427445
2243,-67.15407,18.427445
2244,-67.15407,18.427445
2245,-67.15407,18.427445
2246,-67.15407,18.427445
2247,-67.15407,18.427445
2248,-67.15407,18.427445
2249,-67.15407,18.427445
2250,-67.15407,18.427445
2251,-67.15407,18.427445
2252,-67.15407,18.427445
2253,-67.15407,18.427445
2254,-67.15407,18.427445
2255,-67.15407,18.427445
2256,-67.15407,18.427445
2257,-66.715731,18.472445
2258,-66.715731,18.472445
2259,-66.715731,18.472445
2260,-66.715731,18.472445
2261,-66.715731,18.472445
2262,-65.4167,18.125
2263,-65.4167,18.125
2264,-65.4167,18.125
2265,-66.863163,17.972237
2266,-68.976097,18.416401
2267,-68.976097,18.416401
2268,-68.976097,18.416401
2269,-68.976097,18.416401
2270,-68.976097,18.416401
2271,-68.976097,18.416401
2272,-68.976097,18.416401
2273,-68.976097,18.416401
2274,-68.976097,18.416401
2275,-66.432569,18.253639
2276,-66.432569,18.253639
2277,-66.432569,18.253639
2278,-66.432569,18.253639
2279,-66.432569,18.253639
2280,-66.432569,18.253639
2281,-66.432569,18.253639
2282,-66.432569,18.253639
2283,-66.432569,18.253639
2284,-66.432569,18.253639
2285,-66.432569,18.253639
2286,-66.432569,18.253639
2287,-66.432569,18.253639
2288,-66.432569,18.253639
2289,-66.432569,18.253639
2290,-66.432569,18.253639
2291,-68.976097,18.416401
2292,-68.976097,18.416401
2293,-68.976097,18.416401
2294,-68.976097,18.416401
2295,-68.976097,18.416401
2296,-68.976097,18.416401
2297,-68.976097,18.416401
2298,-68.976097,18.416401
2299,-68.976097,18.416401
2300,-68.976097,18.416401
2301,-68.976097,18.416401
2302,-68.976097,18.416401
2303,-68.976097,18.416401
2304,-68.976097,18.416401
2305,-68.976097,18.416401
