points,longitude,latitude
1262,-71.787781,18.331667
1263,-71.787781,18.331667
1264,-71.787781,18.331667
1265,-71.787781,18.331667
1266,-71.787781,18.331667
1267,-71.787781,18.331667
1268,-71.787781,18.331667
1269,-71.787781,18.331667
1270,-71.787781,18.331667
1271,-71.787781,18.331667
1272,-71.787781,18.331667
1273,-71.787781,18.331667
1274,-71.787781,18.331667
1275,-71.787781,18.331667
1276,-71.787781,18.331667
1277,-71.787781,18.331667
1278,-72.26364,18.41115
1279,-72.26364,18.41115
1280,-72.26364,18.41115
1281,-72.26364,18.41115
1282,-72.26402,18.41748
1283,-72.26402,18.41748
1284,-72.26402,18.41748
1285,-72.300003,18.416668
1286,-72.300003,18.416668
1287,-72.300003,18.416668
1288,-72.300003,18.416668
1289,-72.300003,18.416668
1290,-72.300003,18.416668
1291,-72.300003,18.416668
1328,-72.2644,18.4229
1329,-73.15436,18.33068
1330,-73.15436,18.33068
1331,-73.15436,18.33068
1332,-73.15436,18.33068
1350,-73.67365,18.38131
1351,-73.67365,18.38131
1352,-73.67365,18.38131
1353,-73.67365,18.38131
1354,-73.67365,18.38131
1355,-73.67365,18.38131
1356,-73.66797,18.39306
1357,-73.75,18.200001
1358,-73.75,18.200001
1359,-73.75,18.200001
1360,-73.83026,18.11062
1366,-73.8672797,18.312943
1367,-73.816666,18.433332
1368,-73.816666,18.433332
1369,-73.866669,18.316668
1370,-73.866669,18.316668
1371,-73.866669,18.316668
1372,-73.866669,18.316668
1373,-73.866669,18.316668
1374,-73.866669,18.316668
1375,-73.866669,18.316668
1376,-73.866669,18.316668
1377,-73.866669,18.316668
1378,-73.866669,18.316668
1379,-73.866669,18.316668
1380,-73.866669,18.316668
1381,-73.866669,18.316668
1382,-73.866669,18.316668
1383,-73.866669,18.316668
1384,-73.866669,18.316668
1385,-73.866669,18.316668
1386,-73.866669,18.316668
1387,-73.866669,18.316668
1388,-73.866669,18.316668
1389,-73.866669,18.316668
1390,-73.866669,18.316668
1391,-73.866669,18.316668
